whaleIDSp,whaleIDNumber,TL,LogTL,VGBm,LogVGBm,MW,LogMW,MR,LogMR,Species,Input,,MW,MR,VGB,Species
,,11.55,1.062581984,6.7,0.826074803,9560.80134,3.980494294,0.84672,-0.072260182,Sei Whale,5,,,,,
,,12.15,1.084576278,6.3,0.799340549,10320.91915,4.013718376,0.80846,-0.092341463,Sei Whale,5,,,,,
,,10.45,1.01911629,5.63,0.750508395,6066.33884,3.782926665,0.68474,-0.164474302,Sei Whale,5,,,,,
,,16.3,1.212187604,8.9,0.949390007,31133.09575,4.493222307,1.19634,0.077854624,Sei Whale,5,,,,,
,,13.35,1.125481266,7.45,0.872156273,15678.05954,4.195292309,0.97743,-0.009914335,Sei Whale,5,,,,,
,,15.9,1.201397124,8.6,0.934498451,28281.10434,4.451496364,1.15421,0.062284833,Sei Whale,5,,,,,
,,16.2,1.209515015,8.7,0.939519253,29972.31675,4.476720314,1.16905,0.067833086,Sei Whale,5,,,,,
,,15.2,1.181843588,7.65,0.883661435,22470.13869,4.351605753,1.02279,0.009786473,Sei Whale,5,,,,,
,,16.1,1.206825876,8.3,0.919078092,28157.68028,4.449596873,1.11488,0.047228125,Sei Whale,5,,,,,
,,16,1.204119983,8.6,0.934498451,28726.52675,4.45828312,1.15471,0.062472927,Sei Whale,5,,,,,
,,15.7,1.195899652,8.4,0.924279286,26763.46982,4.427542418,1.1263,0.051654084,Sei Whale,5,,,,,
,,17.1,1.23299611,8.9,0.949390007,35036.77539,4.544524129,1.19873,0.078721374,Sei Whale,5,,,,,
,,15.75,1.197280558,8.4,0.924279286,26977.17929,4.430996538,1.12658,0.051762037,Sei Whale,5,,,,,
,,15.75,1.197280558,8.2,0.913813852,26334.8655,4.420531105,1.09976,0.04129792,Sei Whale,5,,,,,
,,16.4,1.214843848,8.65,0.937016107,30720.57794,4.487429382,1.16312,0.065624524,Sei Whale,5,,,,,
,,16.8,1.225309282,8.9,0.949390007,33545.89597,4.525639396,1.19803,0.078467693,Sei Whale,5,,,,,
,,16.63,1.220892249,9,0.954242509,33083.03535,4.519605349,1.21099,0.083140557,Sei Whale,5,,,,,
,,15.95,1.202760687,8.8,0.944482672,29166.25004,4.464880595,1.18131,0.07236388,Sei Whale,5,,,,,
,,16.65,1.221414238,9.2,0.963787827,33918.64896,4.530438545,1.23797,0.09271012,Sei Whale,5,,,,,
,,16.5,1.217483944,8.95,0.951823035,32267.6824,4.508767774,1.20383,0.080565162,Sei Whale,5,,,,,
,,15.05,1.1775365,7.9,0.897627091,22630.25002,4.354689352,1.05514,0.023310087,Sei Whale,5,,,,,
,,16.07,1.206015877,8.75,0.942008053,29546.91067,4.470512079,1.17518,0.070104392,Sei Whale,5,,,,,
,,16.35,1.213517757,8.8,0.944482672,31017.85027,4.491611695,1.1831,0.073021454,Sei Whale,5,,,,,
,,15.9,1.201397124,8.3,0.919078092,27294.55419,4.436076005,1.11394,0.046861799,Sei Whale,5,,,,,
,,15.6,1.193124598,8.15,0.911157609,25554.71228,4.407470996,1.09222,0.038310125,Sei Whale,5,,,,,
,,14.85,1.171726454,8.18,0.912753304,22651.17056,4.35509065,1.09092,0.037792904,Sei Whale,5,,,,,
,,15.5,1.190331698,8.6,0.934498451,26534.20062,4.423806008,1.1519,0.061414778,Sei Whale,5,,,,,
,,15.62,1.19368103,8.35,0.921686475,26266.01992,4.419394269,1.11914,0.048884418,Sei Whale,5,,,,,
,,16.05,1.205475037,9,0.954242509,30297.07929,4.481400764,1.20866,0.08230415,Sei Whale,5,,,,,
,,15.8,1.198657087,8.5,0.929418926,27515.44935,4.43957661,1.14026,0.05700389,Sei Whale,5,,,,,
,,15.77,1.197831693,9.1,0.959041392,29318.14266,4.467136454,1.22058,0.086566249,Sei Whale,5,,,,,
,,16.2,1.209515015,9.1,0.959041392,31350.3543,4.496242453,1.2228,0.08735543,Sei Whale,5,,,,,
,,15.95,1.202760687,8.5,0.929418926,28171.94606,4.449816848,1.14104,0.057300869,Sei Whale,5,,,,,
,,15.3,1.184691431,8.2,0.913813852,24487.12636,4.388937822,1.09703,0.040218504,Sei Whale,5,,,,,
,,14.6,1.164352856,7.46,0.872738827,19783.88964,4.296311681,0.99286,-0.003111986,Sei Whale,5,,,,,
,,16.37,1.214048679,9.17,0.962369336,32420.0403,4.51081355,1.23292,0.090934898,Sei Whale,5,,,,,
,,16,1.204119983,8.72,0.940516485,29127.36201,4.464301153,1.17082,0.068490132,Sei Whale,5,,,,,
,,15.56,1.192009593,8.4,0.924279286,26169.60225,4.417797122,1.12548,0.051337782,Sei Whale,5,,,,,
,,15.33,1.185542155,7.56,0.878521796,22687.57787,4.355788133,1.01159,0.005004528,Sei Whale,5,,,,,
,,15.63,1.193958978,8.6,0.934498451,27095.8394,4.43290261,1.15271,0.061720061,Sei Whale,5,,,,,
,,15.58,1.192567453,7.9,0.897627091,24691.2927,4.392543828,1.0586,0.02473189,Sei Whale,5,,,,,
,,14.37,1.157456768,7.86,0.895422546,20015.49427,4.301366319,1.04389,0.018654737,Sei Whale,5,,,,,
,,16.84,1.226342087,9.21,0.96425963,34918.11921,4.543050843,1.23987,0.093376152,Sei Whale,5,,,,,
,,15.86,1.200303183,8.32,0.920123326,27188.89838,4.434391612,1.11643,0.047831498,Sei Whale,5,,,,,
,,15.53,1.191171456,8.5,0.929418926,26353.24955,4.420834175,1.13869,0.056405507,Sei Whale,5,,,,,
,,16.2,1.209515015,8.7,0.939519253,29972.31675,4.476720314,1.16905,0.067833086,Sei Whale,5,,,,,
,,16.31,1.212453961,9.21,0.96425963,32266.53107,4.508752278,1.23806,0.092741692,Sei Whale,5,,,,,
,,15.45,1.188928484,8.27,0.91750551,25309.80714,4.403288836,1.10738,0.044296676,Sei Whale,5,,,,,
,,16.78,1.224791956,8.45,0.926856709,31756.48237,4.50183239,1.13741,0.055917042,Sei Whale,5,,,,,
,,15.83,1.199480915,8.68,0.938519725,28231.57728,4.450735143,1.16457,0.066165598,Sei Whale,5,,,,,
,,15.95,1.202760687,8.63,0.936010796,28602.81112,4.456408718,1.15849,0.063892289,Sei Whale,5,,,,,
,,13.75,1.138302698,7.5,0.875061263,17045.84942,4.231618648,0.98931,-0.004667601,Sei Whale,5,,,,,
,,14.38,1.157758886,8.16,0.911690159,20816.50929,4.318407905,1.08384,0.034965175,Sei Whale,5,,,,,
,,14.69,1.167021796,7.96,0.900913068,21443.11921,4.33128796,1.06022,0.025395993,Sei Whale,5,,,,,
,,16.29,1.211921084,9.41,0.973589623,32867.07643,4.516761075,1.26486,0.102042459,Sei Whale,5,,,,,
,,15.07,1.178113252,8.46,0.927370363,24315.96282,4.385891471,1.13009,0.053113032,Sei Whale,5,,,,,
,,15.98,1.203576775,8.67,0.938019097,28870.25718,4.460450653,1.16401,0.065956711,Sei Whale,5,,,,,
,,15.74,1.197004728,8.89,0.948901761,28505.54099,4.454929288,1.19224,0.076363688,Sei Whale,5,,,,,
,,16.35,1.213517757,8.54,0.931457871,30101.41378,4.478586894,1.14814,0.059994848,Sei Whale,5,,,,,
,,16.42,1.215373153,9.25,0.966141733,32950.74488,4.517865237,1.24388,0.094778485,Sei Whale,5,,,,,
,,13.53,1.131297797,7.35,0.866287339,16018.52177,4.204622436,0.96676,-0.014681327,Sei Whale,5,,,,,
,,15.07,1.178113252,8.53,0.930949031,24517.15873,4.389470139,1.13944,0.056691461,Sei Whale,5,,,,,
,,15.84,1.199755177,8.94,0.951337519,29123.11097,4.464237765,1.19951,0.079003873,Sei Whale,5,,,,,
,,15.2,1.181843588,8.3,0.919078092,24379.36616,4.38702241,1.1097,0.045205586,Sei Whale,5,,,,,
,,16.1,1.206825876,9.2,0.963787827,31210.92272,4.494306608,1.23577,0.091937648,Sei Whale,5,,,,,
,,14.88,1.172602931,8.24,0.915927212,22934.50027,4.360489282,1.09918,0.041068818,Sei Whale,5,,,,,
,,16.5,1.217483944,8.25,0.916453949,29743.95305,4.473398687,1.10967,0.045193845,Sei Whale,5,,,,,
,,15.22,1.182414652,8.09,0.907948522,23841.49738,4.377333528,1.08176,0.034130919,Sei Whale,5,,,,,
,,16.15,1.208172527,8.89,0.948901761,30392.61797,4.482768111,1.19436,0.07713525,Sei Whale,5,,,,,
,,17.08,1.232487866,9.29,0.968015714,36467.29527,4.561903553,1.25122,0.097333678,Sei Whale,5,,,,,
,,16.24,1.210586025,9.04,0.95616843,31334.88235,4.496028068,1.21491,0.084544107,Sei Whale,5,,,,,
,,16.2,1.209515015,8.85,0.946943271,30489.08083,4.484144332,1.1892,0.075254901,Sei Whale,5,,,,,
,,16.22,1.21005085,8.71,0.940018155,30098.82363,4.478549522,1.17048,0.068363997,Sei Whale,5,,,,,
,,16.15,1.208172527,8.63,0.936010796,29503.745,4.469877146,1.15942,0.064240788,Sei Whale,5,,,,,
,,15.91,1.20167018,9.06,0.957128198,29840.57439,4.474807178,1.216,0.084933575,Sei Whale,5,,,,,
,,16.57,1.219322508,9.26,0.966610987,33736.39621,4.528098689,1.24577,0.095437868,Sei Whale,5,,,,,
,,15.72,1.196452542,8.62,0.935507266,27552.03589,4.440153695,1.15592,0.062927778,Sei Whale,5,,,,,
,,14.52,1.161966616,7.73,0.888179494,20214.40754,4.305661017,1.02806,0.012018462,Sei Whale,5,,,,,
,,16.07,1.206015877,8.76,0.942504106,29580.67857,4.471008132,1.17652,0.070599314,Sei Whale,5,,,,,
,,16.93,1.228656958,9.26,0.966610987,35570.84979,4.551094241,1.24684,0.095810726,Sei Whale,5,,,,,
,,15.75,1.197280558,8.61,0.935003151,27651.60877,4.441720404,1.15474,0.06248421,Sei Whale,5,,,,,
,,15.26,1.183554534,8.67,0.938019097,25720.43611,4.410278328,1.15961,0.064311952,Sei Whale,5,,,,,
,,15.6,1.193124598,8.7,0.939519253,27279.26341,4.435832639,1.16593,0.066672477,Sei Whale,5,,,,,
,,14.87,1.172310969,8.16,0.911690159,22673.12005,4.355511288,1.08842,0.036796513,Sei Whale,5,,,,,
,,15.37,1.186673867,8.39,0.923761961,25344.0834,4.403876589,1.12292,0.050348817,Sei Whale,5,,,,,
,,16.18,1.208978517,8.81,0.944975908,30258.30677,4.480844622,1.18374,0.073256323,Sei Whale,5,,,,,
,,15.82,1.199206479,8.62,0.935507266,27992.21814,4.447037314,1.15647,0.063134371,Sei Whale,5,,,,,
,,15.65,1.194514342,8.45,0.926856709,26708.64912,4.426651923,1.13272,0.054122569,Sei Whale,5,,,,,
,,12.05,1.080987047,6.91,0.839478047,11069.96238,4.044146145,0.88467,-0.0532187,Sei Whale,5,,,,,
,,15.33,1.185542155,8.6,0.934498451,25808.62033,4.411764789,1.15075,0.060980984,Sei Whale,5,,,,,
,,15.92,1.201943063,8.4,0.924279286,27710.14517,4.442638801,1.12747,0.052104995,Sei Whale,5,,,,,
,,14.35,1.156851901,8.15,0.911157609,20680.03945,4.315551363,1.0822,0.03430753,Sei Whale,5,,,,,
,,14.45,1.159867847,7.7,0.886490725,19888.72962,4.298607044,1.02342,0.0100539,Sei Whale,5,,,,,
,,15.8,1.198657087,8.25,0.916453949,26706.17143,4.426611632,1.10673,0.044041682,Sei Whale,5,,,,,
,,16.2,1.209515015,8.9,0.949390007,30661.33552,4.486591068,1.19592,0.077702129,Sei Whale,5,,,,,
,,12.9,1.11058971,7.35,0.866287339,14132.49288,4.150218775,0.95743,-0.018892969,Sei Whale,5,,,,,
,,16.22,1.21005085,8.62,0.935507266,29787.81397,4.474038633,1.15838,0.063851051,Sei Whale,5,,,,,
,,15.91,1.20167018,8.87,0.94792362,29214.77868,4.465602601,1.1905,0.0757294,Sei Whale,5,,,,,
,,14.17,1.15136985,7.85,0.894869657,19283.56206,4.28518726,1.04047,0.017229563,Sei Whale,5,,,,,
,,16.5,1.217483944,9.25,0.966141733,33349.28069,4.523086471,1.24418,0.094883216,Sei Whale,5,,,,,
,,15.25,1.183269844,8.65,0.937016107,25618.73455,4.408557674,1.15686,0.063280805,Sei Whale,5,,,,,
,,14.72,1.16790781,8.05,0.90579588,21798.48573,4.338426326,1.07247,0.030385153,Sei Whale,5,,,,,
,,15.1,1.178976947,8.45,0.926856709,24409.64707,4.3875615,1.12899,0.052690095,Sei Whale,5,,,,,
,,15.4,1.187520721,8.7,0.939519253,26409.73131,4.421763983,1.16462,0.066184244,Sei Whale,5,,,,,
,,15.45,1.188928484,8.45,0.926856709,25860.68565,4.412640035,1.13149,0.05365072,Sei Whale,5,,,,,
,,14.38,1.157758886,8.25,0.916453949,21046.10315,4.323171695,1.0958,0.039731296,Sei Whale,5,,,,,
,,14.73,1.168202747,8.4,0.924279286,22785.59018,4.357660282,1.11919,0.048903821,Sei Whale,5,,,,,
,,16.55,1.218797998,9.7,0.986771734,35234.1558,4.54696387,1.30489,0.115573903,Sei Whale,5,,,,,
,,16.7,1.222716471,8.98,0.953276337,33353.26985,4.523138417,1.20852,0.082253842,Sei Whale,5,,,,,
,,16.16,1.208441356,8.75,0.942008053,29960.03875,4.476542371,1.17559,0.070255883,Sei Whale,5,,,,,
,,15.45,1.188928484,8.61,0.935003151,26350.35544,4.420786478,1.15291,0.061795406,Sei Whale,5,,,,,
,,15.61,1.193402903,8.72,0.940516485,27385.92126,4.437527355,1.16867,0.067691896,Sei Whale,5,,,,,
,,12.32,1.090610708,7.03,0.846955325,11956.23266,4.077594358,0.90554,-0.043092361,Sei Whale,5,,,,,
,,15.68,1.195346058,8.67,0.938019097,27535.73821,4.439896724,1.16239,0.065351865,Sei Whale,5,,,,,
,,16.07,1.206015877,8.77,0.942999593,29614.44647,4.47150362,1.17787,0.071097361,Sei Whale,5,,,,,
,,14.03,1.147057671,7.76,0.889861721,18581.08973,4.269071181,1.02699,0.011566215,Sei Whale,5,,,,,
,,16.35,1.213517757,8.68,0.938519725,30594.87958,4.485648748,1.16697,0.067059692,Sei Whale,5,,,,,
,,15.42,1.188084374,8.38,0.923244019,25521.4837,4.406905919,1.12192,0.04996189,Sei Whale,5,,,,,
,,16.6,1.220108088,9.22,0.964730921,33741.03138,4.528158354,1.24049,0.093593268,Sei Whale,5,,,,,
,,16.1,1.206825876,8.84,0.946452265,29989.62574,4.476971046,1.18741,0.074600702,Sei Whale,5,,,,,
,,15.57,1.192288613,8.6,0.934498451,26835.891,4.428716019,1.15234,0.061580637,Sei Whale,5,,,,,
,,13.1826,1.120001074,6.6548,0.823135008,14170.23911,4.151377179,1.006540899,0.002831426,Bryde's Whale,6,,,,,
,,12.5984,1.100315393,6.8326,0.834585997,13192.73745,4.12033492,1.061170145,0.025785023,Bryde's Whale,6,,,,,
,,14.0208,1.146772794,7.7216,0.8877073,18771.43965,4.273497582,1.125951487,0.051519679,Bryde's Whale,6,,,,,
,,13.8176,1.140432616,8.1026,0.9086244,19090.18401,4.280810115,1.191852979,0.076222686,Bryde's Whale,6,,,,,
,,13.1572,1.119163476,7.0358,0.847313486,14919.37961,4.173750764,1.065374898,0.02750246,Bryde's Whale,6,,,,,
,,14.3256,1.156112821,7.8486,0.894792196,19980.09566,4.300597563,1.129798262,0.053000902,Bryde's Whale,6,,,,,
,,12.573,1.099438916,6.7564,0.829715353,12988.78949,4.113568678,1.050564864,0.021422872,Bryde's Whale,6,,,,,
,,13.0048,1.114103678,6.985,0.84416641,14444.24235,4.159694767,1.064939619,0.027324984,Bryde's Whale,6,,,,,
,,12.5476,1.098560666,7.0358,0.847313486,13466.8822,4.129267061,1.095292734,0.039530207,Bryde's Whale,6,,,,,
,,13.6652,1.135615992,7.7724,0.890555143,17881.15615,4.252395596,1.150852553,0.061019685,Bryde's Whale,6,,,,,
,,12.954,1.112403893,6.731,0.828079591,13801.96566,4.139940943,1.028569164,0.0122335,Bryde's Whale,6,,,,,
,,12.8524,1.108984233,7.1882,0.856620152,14491.07706,4.161100666,1.103501701,0.042773007,Bryde's Whale,6,,,,,
,,13.589,1.133187499,7.2644,0.86119975,16512.80854,4.217820945,1.079210471,0.03310615,Bryde's Whale,6,,,,,
,14.3256,12.9032,1.110697429,6.7564,0.829715353,13737.07076,4.137894135,1.034826049,0.014867352,Bryde's Whale,6,,,,,
,12.192,13.3604,1.125819461,7.5438,0.877590166,16533.41355,4.218362529,1.132028928,0.053857525,Bryde's Whale,6,,,,,
,,13.208,1.12083706,7.112,0.851991748,15206.703,4.182035064,1.074474928,0.031196286,Bryde's Whale,6,,,,,
,,12.2682,1.088780847,6.858,0.836197481,12501.85692,4.096974524,1.081590174,0.034062733,Bryde's Whale,6,,,,,
,,12.192,1.086074954,7.0358,0.847313486,12653.89557,4.102224246,1.113613404,0.04673445,Bryde's Whale,6,,,,,
,,13.4874,1.129928238,7.2898,0.862715613,16305.29273,4.2123286,1.087811465,0.036553632,Bryde's Whale,6,,,,,
,,14.2494,1.153796578,7.8232,0.893384433,19689.24863,4.294229143,1.129758727,0.052985705,Bryde's Whale,6,,,,,
,,13.7414,1.138030982,8.0772,0.907260837,18805.69285,4.274289339,1.192035951,0.076289354,Bryde's Whale,6,,,,,
,,12.6238,1.101190105,6.9088,0.839402621,13398.09363,4.127043008,1.071750917,0.030093864,Bryde's Whale,6,,,,,
,,14.224,1.153021744,7.9756,0.901763365,19996.23354,4.3009482,1.153001984,0.061830055,Bryde's Whale,6,,,,,
,,14.1224,1.149908508,7.6962,0.886276345,19001.5815,4.278789749,1.117405736,0.048210896,Bryde's Whale,6,,,,,
,,13.589,1.133187499,7.366,0.867231715,16743.75691,4.22385291,1.094304324,0.039138115,Bryde's Whale,6,,,,,
,,12.9286,1.111551499,7.3152,0.864226204,14936.47875,4.174248225,1.119125557,0.048878814,Bryde's Whale,6,,,,,
,,13.3604,1.125819461,7.4422,0.871701337,16310.74131,4.2124737,1.116782747,0.047968696,Bryde's Whale,6,,,,,
,,13.1064,1.117483418,7.4676,0.873181047,15703.52816,4.195997238,1.133332035,0.054357165,Bryde's Whale,6,,,,,
,,14.2748,1.154570032,8.0772,0.907260837,20406.20531,4.309762252,1.165191494,0.066397306,Bryde's Whale,6,,,,,
