ID,species,lunge_depth
bw180830-42,bw,241.12029130912694
bw180830-42,bw,244.72596085501513
bw180830-42,bw,241.7028603490272
bw180830-42,bw,246.19625040609924
bw180830-42,bw,232.00503028021157
bw180830-42,bw,206.1424205376419
bw180830-42,bw,219.23266022082066
bw180830-42,bw,232.97726174588018
bw180830-42,bw,206.1942145828902
bw180830-42,bw,222.25548293880308
bw180830-42,bw,222.77194895432055
bw180830-42,bw,222.51770860518894
bw180830-42,bw,222.9193788808011
bw180830-42,bw,219.86150450607505
bw180830-42,bw,213.5139464798657
bw180830-42,bw,220.1298665258886
bw180830-42,bw,211.9763823382797
bw180830-42,bw,222.63991311700877
bw180830-42,bw,228.46158985091682
bw180830-42,bw,231.55924673083305
bw180830-42,bw,210.85541524787098
bw180830-42,bw,203.59247583628633
bw180830-42,bw,222.62654141812624
bw180830-42,bw,224.53336723710916
bw180830-42,bw,226.29968957653895
bw180830-42,bw,228.39626226140757
bw180830-42,bw,207.0504885594158
bw180830-42,bw,217.5193117096204
bw180830-42,bw,225.41165916590575
bw180830-42,bw,215.1548975375668
bw180830-42,bw,211.15099765676305
bw180830-42,bw,197.58592763167948
bw180830-42,bw,221.9363716081501
bw180830-42,bw,219.32081353721685
bw180830-42,bw,212.1428197279069
bw180830-42,bw,213.68118707945445
bw180830-42,bw,202.16375234742995
bw180830-42,bw,233.88653355652337
bw180830-42,bw,223.49533740123334
bw180830-42,bw,226.62459019282974
bw180830-42,bw,199.88471894037733
bw180830-42,bw,197.03653268317223
bw180830-42,bw,197.18488262051665
bw180830-42,bw,190.67859894304144
bw180830-42,bw,184.52789514064312
bw180830-42,bw,212.8728203854067
bw180830-42,bw,190.96202983934862
bw180830-42,bw,208.1376518412194
bw180830-42,bw,196.01516366912915
bw180830-42,bw,208.55656676103206
bw180830-42,bw,187.64696224317353
bw180830-42,bw,198.04898476629
bw180830-42,bw,203.50458712681737
bw180830-42,bw,199.4459045655846
bw180830-42,bw,215.16474548653065
bw180830-42,bw,231.05799729183684
bw180830-42,bw,202.17584801218752
bw180830-42,bw,225.24282370311903
bw180830-42,bw,216.22690844340744
bw180830-42,bw,227.2428812234968
bw180830-42,bw,217.93510448192083
bw180830-42,bw,205.59843731374195
bw180830-42,bw,191.30837606214342
bw180830-42,bw,216.3928137841337
bw180830-42,bw,225.2959650576862
bw180830-42,bw,240.4026656235991
bw180830-42,bw,218.36961394089872
bw180830-42,bw,225.26411643315566
bw180830-42,bw,221.06062841791953
bw180830-42,bw,205.93114709112152
bw180830-42,bw,222.4958825083017
bw180830-42,bw,230.1869734197648
bw180830-42,bw,233.41512266152623
bw180830-42,bw,211.97996924297547
bw180830-42,bw,230.09749907542945
bw180830-42,bw,237.0754400531976
bw180830-42,bw,214.74883558678087
bw180830-42,bw,210.79571274473327
bw180830-42,bw,196.39019004864357
bw180830-42,bw,205.75153861626757
bw180830-42,bw,202.67186467098412
bw180830-42,bw,205.6419140337649
bw180830-42,bw,185.96015895292527
bw180830-42,bw,192.42757063779928
bw180830-42,bw,168.54594363138932
bw180830-42,bw,181.22982739850872
bw180830-42,bw,169.7517332273602
bw180830-42,bw,174.2656048985266
bw180830-42,bw,170.45440294213722
bw180830-42,bw,155.97662003153474
bw180830-42,bw,154.20148120208398
bw180830-42,bw,155.72589400315832
bw180830-42,bw,150.5145107686469
bw180830-42,bw,148.9156430117625
bw180830-42,bw,145.64343379311416
bw180830-42,bw,153.12397451242157
bw180830-42,bw,147.89012454579597
bw180830-42,bw,142.1732246205491
bw180830-42,bw,142.09654034210186
bw180830-42,bw,137.4603772455096
bw180830-46,bw,205.96018538586944
bw180830-46,bw,211.85257249654134
bw180830-46,bw,213.61522688237224
bw180830-46,bw,205.19011497684272
bw180830-46,bw,206.3894692831206
bw180830-46,bw,196.4615844140038
bw180830-46,bw,193.7655037000565
bw180830-46,bw,184.30773650800444
bw180830-46,bw,197.38805262337772
bw180830-46,bw,180.88888597077687
bw180830-46,bw,208.74986161723368
bw180830-46,bw,217.62285226743933
bw180830-46,bw,215.801114084085
bw180830-46,bw,219.00140699673383
bw180830-46,bw,222.27179770844913
bw180830-46,bw,203.67453157348012
bw180830-46,bw,194.52466766811872
bw180830-46,bw,196.7218633362251
bw180830-46,bw,209.74105137740577
bw180830-46,bw,202.77364794241439
bw180830-46,bw,199.96163187783378
bw180830-46,bw,183.57177621958994
bw180830-46,bw,202.16454266958507
bw180830-46,bw,204.5472110210455
bw180830-46,bw,209.9415587231122
bw180830-46,bw,218.61353424539695
bw180830-46,bw,200.11897288805207
bw180830-46,bw,201.76840968299854
bw180830-46,bw,203.59952887292835
bw180830-46,bw,207.21275907958847
bw180830-46,bw,223.0329720297645
bw180830-46,bw,227.72799347481808
bw180830-46,bw,205.3044915613225
bw180830-46,bw,223.05240328099913
bw180830-46,bw,230.47962722789833
bw180830-46,bw,225.0942376212616
bw180830-46,bw,231.85819706781916
bw180830-46,bw,226.21124761418238
bw180830-46,bw,214.17271851329042
bw180830-46,bw,233.5453034944914
bw180830-46,bw,235.6818513749255
bw180830-46,bw,222.51933890634177
bw180830-46,bw,216.00585484944327
bw180830-46,bw,219.58055242721895
bw180830-46,bw,231.60697704066337
bw180830-46,bw,230.62529279663403
bw180830-46,bw,234.18515779152253
bw180830-46,bw,215.45610019235633
bw180830-46,bw,230.65232698750705
bw180830-46,bw,244.11060908855356
bw180830-46,bw,249.13508297735115
bw180830-46,bw,230.59286344828354
bw180830-46,bw,233.4747287184551
bw180830-46,bw,201.3337548389633
bw180830-46,bw,218.31889359706247
bw180830-46,bw,207.21277811326317
bw180830-46,bw,219.84463086159525
bw180830-46,bw,230.63701001966115
bw180830-46,bw,235.85196153597948
bw180830-46,bw,193.9583167715458
bw180830-46,bw,204.68005681898117
bw180830-46,bw,214.6275564726959
bw180830-46,bw,205.17013165592417
bw180830-46,bw,201.67174301677642
bw180830-46,bw,222.57305898375463
bw180830-46,bw,238.32707229851331
bw180830-46,bw,233.32937682134641
bw180830-46,bw,238.15370377865634
bw180830-46,bw,237.38580729887167
bw180830-46,bw,240.69795916882546
bw180830-46,bw,204.74808594773296
bw180830-46,bw,221.27101848334382
bw180830-46,bw,215.17010441112967
bw180830-46,bw,205.77807018882376
bw180830-46,bw,220.90336112541644
bw180830-46,bw,201.37595669411638
bw180830-46,bw,183.63683273064612
bw180830-46,bw,160.38417372562918
bw180830-46,bw,152.4269906808295
bw180830-46,bw,153.7471262189644
bw180830-46,bw,164.47332525829935
bw180830-46,bw,177.95468633191953
bw180830-46,bw,177.7158140584266
bw180830-46,bw,162.7413263684497
bw180830-46,bw,153.34569405615701
bw180830-46,bw,149.43327476467178
bw180830-46,bw,137.47904440908695
bw180830-46,bw,135.4421430619778
bw180830-46,bw,133.5080191395606
bw180830-48,bw,178.0012256109125
bw180830-48,bw,184.00146417389493
bw180830-48,bw,190.00153213831527
bw180830-48,bw,195.67533662478792
bw180830-48,bw,196.03656032117334
bw180830-48,bw,198.510703204482
bw180830-48,bw,183.37541087204733
bw180830-48,bw,186.11646190757523
bw180830-48,bw,187.00377516723256
bw180830-48,bw,191.01898461995097
bw180830-48,bw,193.53852820285132
bw180830-48,bw,188.39713913493785
bw180830-48,bw,198.32953210909218
bw180830-48,bw,195.85942310608107
bw180830-48,bw,192.50320753040094
bw180830-48,bw,190.22271599594
bw180830-48,bw,196.33559042830834
bw180830-48,bw,192.7230333294057
bw180830-48,bw,197.0845783371977
bw180830-48,bw,194.3407229688007
bw180830-48,bw,184.15632532723953
bw180830-48,bw,193.40322840585284
bw180830-48,bw,208.222442719034
bw180830-48,bw,197.47406742832146
bw180830-48,bw,202.1395099811819
bw180830-48,bw,201.62767395312616
bw180830-48,bw,191.3599920484829
bw180830-48,bw,185.22905458642694
bw180830-48,bw,200.83065306749853
bw180830-48,bw,188.73725175252054
bw180830-48,bw,186.32070284559884
bw180830-48,bw,190.82021986118502
bw180830-48,bw,183.8386919978152
bw180830-48,bw,179.21188694464902
bw180830-48,bw,181.00478308969153
bw180830-48,bw,176.6027742048037
bw180830-48,bw,182.90382871087135
bw180830-48,bw,177.63121446633824
bw180830-48,bw,182.1149852110349
bw180830-48,bw,172.06496912953395
bw180830-48,bw,179.18525064439206
bw180830-48,bw,171.68169289813417
bw180830-48,bw,174.36694537010152
bw180830-48,bw,174.4957249831435
bw180830-48,bw,173.56558396913394
bw180830-48,bw,167.65940779120285
bw180830-48,bw,165.85784163605527
bw180830-48,bw,167.79142163070563
bw180830-49,bw,236.00493236936128
bw180830-49,bw,263.0446457631385
bw180830-49,bw,255.9768605484145
bw180830-49,bw,256.53648547586613
bw180830-49,bw,239.91408007263317
bw180830-49,bw,254.6808940319287
bw180830-49,bw,264.9018056592723
bw180830-49,bw,263.0630310815184
bw180830-49,bw,251.1802496965028
bw180830-49,bw,243.72666735555566
bw180830-49,bw,240.84726962913925
bw180830-49,bw,230.95187194835654
bw180830-49,bw,227.10131344814974
bw180830-49,bw,259.17307785119453
bw180830-49,bw,242.8435992511995
bw180830-49,bw,254.89555696502242
bw180830-49,bw,252.35051209770216
bw180830-49,bw,246.1374506978647
bw180830-49,bw,224.47685764339604
bw180830-49,bw,252.4142080535163
bw180830-49,bw,250.25355163620742
bw180830-49,bw,252.94831492031864
bw180830-49,bw,235.12615825211165
bw180830-49,bw,229.13983974008383
bw180830-49,bw,242.02691069655228
bw180830-49,bw,256.2328285875054
bw180830-49,bw,248.4895838213849
bw180830-49,bw,242.66764472613488
bw180830-49,bw,247.5462756213946
bw180830-49,bw,244.60343181403326
bw180830-49,bw,244.33890452672878
bw180830-49,bw,243.011135586032
bw180830-49,bw,235.91421701497342
bw180830-49,bw,257.93946882813106
bw180830-49,bw,263.06728721444085
bw180830-49,bw,265.81567552058436
bw180830-49,bw,280.91035453922734
bw180830-49,bw,271.50283994733854
bw180830-49,bw,255.98334513848997
bw180830-49,bw,244.90950881164554
bw180830-49,bw,230.22136180383774
bw180830-49,bw,222.49281465382148
bw180830-49,bw,223.03227325090108
bw180830-49,bw,220.899839463541
bw180830-49,bw,224.6178172131172
bw180830-49,bw,239.1473758591588
bw180830-49,bw,244.8948024369894
bw180830-49,bw,233.30332260579993
bw180830-49,bw,195.22064208094412
bw180830-49,bw,181.9824950258589
bw180830-49,bw,197.90868562233166
bw180830-49,bw,195.76409994684568
bw180830-49,bw,206.53842462700547
bw180830-49,bw,193.40858448000338
bw180830-49,bw,213.6699730434759
bw180830-49,bw,209.0121268858279
bw180830-49,bw,192.68343060421228
bw180830-49,bw,176.8185417606119
bw180830-49,bw,203.4112821072801
bw180830-49,bw,205.53795366394456
bw180830-49,bw,195.77835786051753
bw180830-49,bw,208.39573157882202
bw180830-49,bw,183.91681012086767
bw180830-49,bw,204.12973161996646
bw180830-49,bw,197.40174407606108
bw180830-49,bw,169.6714859401561
bw180830-49,bw,171.71342205992616
bw180830-49,bw,170.6842167822631
bw180830-49,bw,169.51148173993957
bw180830-49,bw,182.65504320557434
bw180830-49,bw,189.40171590018858
bw180830-49,bw,188.09257714086996
bw180830-49,bw,198.85418391355734
bw180830-49,bw,199.96181405834795
bw180830-49,bw,191.60858027306386
bw180830-49,bw,201.7703244594317
bw180830-49,bw,187.41688733924218
bw180830-49,bw,156.70862938774965
bw180830-49,bw,170.5877420372223
bw180830-49,bw,199.11668729590778
bw180830-49,bw,203.3754177989999
bw180830-49,bw,224.9149007806548
bw180830-49,bw,198.23868382169036
bw180830-49,bw,225.2504752964411
bw180830-49,bw,240.88259986880558
bw180830-49,bw,244.8871496495064
bw180830-49,bw,243.34465619746152
bw180830-49,bw,249.3661575812629
bw180830-49,bw,239.3387172324226
bw180830-49,bw,224.46525132029163
bw180830-49,bw,244.24069260486746
bw180830-49,bw,243.85021303831675
bw180830-49,bw,244.60621082874417
bw180830-49,bw,234.83168223508375
bw180830-49,bw,211.26099866556197
bw180830-49,bw,219.22497687880133
bw180830-49,bw,239.48178748449791
bw180830-49,bw,240.39051671321965
bw180830-49,bw,250.3164390715829
bw180830-49,bw,258.49268917436433
bw180830-49,bw,246.28644995989882
bw180830-49,bw,212.46305762935393
bw180830-49,bw,237.3915697130293
bw180830-49,bw,205.7932986542022
bw180830-49,bw,197.25514934363008
bw180830-49,bw,145.87986639827528
bw180830-49,bw,151.28527010765228
bw180830-49,bw,157.36532880846215
bw180830-49,bw,168.7391730969954
bw180830-49,bw,185.6352610047852
bw180830-49,bw,198.2607893070803
bw180830-49,bw,208.02826254869458
bw180830-49,bw,207.97892437126066
bw180830-49,bw,202.41757080191186
bw180830-49,bw,197.1864894657865
bw180830-49,bw,197.67870267676514
bw180830-49,bw,193.04990558320878
bw180830-49,bw,177.74664834391814
bw180830-49,bw,195.36256295879969
bw180830-49,bw,207.38699752158712
bw180830-49,bw,196.8811017515765
bw180830-49,bw,197.8357940229867
bw180830-49,bw,193.79773232105762
bw180830-49,bw,168.64297989894206
bw180830-49,bw,165.93019697018062
bw180830-49,bw,171.45795488514142
bw180830-49,bw,173.21383534498815
bw180830-49,bw,235.94166215714773
bw180830-49,bw,231.52836842293763
bw180830-49,bw,247.76005223771872
bw180830-49,bw,251.57874880867897
bw180830-49,bw,247.76659637238384
bw180830-49,bw,235.3508873079125
bw180830-49,bw,185.2680690320053
bw180830-49,bw,186.01565810870989
bw180830-49,bw,193.2727921984515
bw180830-49,bw,189.57210099745487
bw180830-49,bw,192.45015924969184
bw180830-49,bw,190.80897533220116
bw180830-49,bw,177.70429724309372
bw180830-49,bw,180.4043718012563
bw180830-49,bw,194.86314654462163
bw180830-49,bw,209.84841681746445
bw180830-49,bw,210.53839104610387
bw180830-49,bw,206.89977872260187
bw180830-49,bw,214.47654774613127
bw180830-49,bw,222.91596384287368
bw180830-49,bw,215.47477780046472
bw180830-49,bw,205.48688126015824
bw180830-49,bw,205.38216748765552
bw180830-49,bw,204.5733735621656
bw180830-49,bw,212.37023876625975
bw180830-49,bw,217.7811095727553
bw180830-49,bw,226.91718792411078
bw180830-49,bw,223.20381263871593
bw180830-49,bw,209.45947966932854
bw180830-49,bw,212.35476135331473
bw180830-49,bw,197.59543945909
bw180830-49,bw,189.0567452944291
bw180830-49,bw,182.8999498508167
bw180830-49,bw,185.16389928025708
bw180830-49,bw,174.0861130312119
bw180830-49,bw,175.87041726046246
bw180830-49,bw,180.26899504401564
bw180830-52a,bw,207.7444338231572
bw180830-52a,bw,212.5513916846533
bw180830-52a,bw,220.6811212586297
bw180830-52a,bw,224.26937709414636
bw180830-52a,bw,224.24614829430305
bw180830-52a,bw,230.091355678263
bw180830-52a,bw,222.6143593306268
bw180830-52a,bw,226.4192644217002
bw180830-52a,bw,218.73432122387933
bw180830-52a,bw,224.78052001018185
bw180830-52a,bw,223.21286222884774
bw180830-52a,bw,235.85100394503638
bw180830-52a,bw,232.8021488286657
bw180830-52a,bw,225.32354620679354
bw180830-52a,bw,228.73732914491717
bw180830-52a,bw,206.26149548280662
bw180830-52b,bw,233.6520451534496
bw180830-52b,bw,251.78471788024464
bw180830-52b,bw,256.0936364055392
bw180830-52b,bw,248.960854293072
bw180830-52b,bw,239.8605923570521
bw180830-52b,bw,237.50403287352205
bw180830-52b,bw,242.8083197594954
bw180830-52b,bw,242.9747817202459
bw180830-52b,bw,256.6210425417419
bw180830-52b,bw,259.1053639258095
bw180830-52b,bw,254.30105699915094
bw180830-52b,bw,254.45075998101825
bw180830-52b,bw,266.1379614672004
bw180830-52b,bw,273.1718902135871
bw180830-52b,bw,260.2837851638848
bw180830-52b,bw,257.89764478868267
bw180830-52b,bw,254.10707096637844
bw180830-52b,bw,256.2682565732154
bw180830-52b,bw,248.58080579866518
bw180830-52b,bw,233.65649541206517
bw180830-52b,bw,231.21109053053462
bw180830-52b,bw,237.24179578109778
bw180830-52b,bw,225.15146042865052
bw180830-52b,bw,228.78990697253684
bw180830-52b,bw,216.04142442259877
bw180830-52b,bw,231.8571736579071
bw180830-52b,bw,240.10129860375264
bw180830-52b,bw,237.97768677652388
bw180830-52b,bw,230.187482581015
bw180830-52b,bw,228.5581777847044
bw180830-52b,bw,237.11293218871788
bw180830-52b,bw,232.6616054292809
bw180830-52b,bw,218.17602075308264
bw180830-52b,bw,218.83058512196342
bw180830-52b,bw,216.95967283494045
bw180830-52b,bw,232.9292912042858
bw180830-52b,bw,238.7907236723703
bw180830-52b,bw,240.53750394686784
bw180830-52b,bw,236.84858922530614
bw180830-52b,bw,233.2702916381328
bw180830-52b,bw,259.0437075755208
bw180830-52b,bw,254.3110969811072
bw180830-52b,bw,251.22515635613829
bw180830-52b,bw,244.505987093251
bw180830-52b,bw,258.9336211398277
bw180830-52b,bw,250.78496194435962
bw180830-52b,bw,247.39404335700306
bw180830-52b,bw,239.16992630792737
bw180830-52b,bw,235.489134327879
bw180830-52b,bw,234.33742387283834
bw180830-52b,bw,248.00469564643987
bw180830-52b,bw,259.2146893471854
bw180830-52b,bw,266.87311637598543
bw180830-52b,bw,250.3770273614248
bw180830-52b,bw,260.7632109056455
bw180830-52b,bw,263.71100268879616
bw180830-52b,bw,257.1561893415944
bw180830-52b,bw,250.39186843128073
bw180830-52b,bw,262.1486252823854
bw180830-52b,bw,280.77059719770017
bw180830-52b,bw,274.46990047577685
bw180830-52b,bw,261.5991160152004
bw180830-52b,bw,266.4286758788032
bw180830-52b,bw,140.32779568292932
bw180904-44,bw,172.48845755846568
bw180904-44,bw,197.01167373087708
bw180904-44,bw,228.59838433372002
bw180904-44,bw,216.7851007585101
bw180904-44,bw,214.48241320330993
bw180904-44,bw,228.85601738698398
bw180904-44,bw,233.20792822570695
bw180904-44,bw,226.20363649168976
bw180904-44,bw,222.23655546987533
bw180904-44,bw,212.27235315255504
bw180904-44,bw,216.1243511944515
bw180904-44,bw,228.94073124031866
bw180904-44,bw,231.3836696540427
bw180904-44,bw,232.22875944406664
bw180904-44,bw,228.46704132830214
bw180904-44,bw,226.9626146696278
bw180904-44,bw,220.610963700844
bw180904-44,bw,224.29601321537115
bw180904-44,bw,222.6774170534128
bw180904-44,bw,232.28061351589346
bw180904-44,bw,224.5063235171614
bw180904-44,bw,232.46758458347543
bw180904-44,bw,242.9366160428456
bw180904-44,bw,237.92744616992374
bw180904-44,bw,235.54623709333322
bw180904-44,bw,236.43250898942372
bw180904-44,bw,240.91590363922845
bw180904-44,bw,238.90916404901128
bw180904-44,bw,237.34774690732547
bw180904-44,bw,239.85243153714873
bw180904-44,bw,238.47054996626002
bw180904-44,bw,234.48035436105465
bw180904-44,bw,213.79246076032013
bw180904-44,bw,217.60605430983188
bw180904-44,bw,216.39673432558564
bw180904-44,bw,214.37340349279745
bw180904-44,bw,217.62326958369692
bw180904-44,bw,235.52463128300147
bw180904-44,bw,241.7599589531612
bw180904-44,bw,251.936837005243
bw180904-44,bw,253.85496523122808
bw180904-44,bw,242.7848186713487
bw180904-44,bw,231.04055656901625
bw180904-44,bw,215.62441137906785
bw180904-44,bw,222.91475726835498
bw180904-44,bw,237.2075732316779
bw180904-44,bw,243.73740897975028
bw180904-44,bw,238.09296804847742
bw180904-44,bw,237.04505474067673
bw180904-44,bw,236.30756515504282
bw180904-44,bw,238.119915365973
bw180904-44,bw,221.966350286911
bw180904-44,bw,231.6143885917725
bw180904-44,bw,245.73905035895925
bw180904-44,bw,230.46391047894227
bw180904-44,bw,222.13800059668932
bw180904-44,bw,231.22346937728508
bw180904-44,bw,227.03750757756833
bw180904-44,bw,226.80426337572152
bw180904-44,bw,228.50104806919202
bw180904-44,bw,221.48068852663246
bw180904-44,bw,180.80041969589945
bw180904-44,bw,218.3592723671506
bw180904-44,bw,221.3700589238489
bw180904-44,bw,229.6059693435704
bw180904-44,bw,237.68560688629773
bw180904-44,bw,235.1869373957751
bw180904-44,bw,241.22691073837586
bw180904-44,bw,223.80427118679665
bw180904-44,bw,232.54608548925086
bw180904-44,bw,220.48918139141927
bw180904-44,bw,227.6807129204292
bw180904-44,bw,230.6905951908024
bw180904-44,bw,238.4754675717115
bw180904-44,bw,229.58465046767293
bw180904-44,bw,231.51966097954573
bw180904-44,bw,241.37102140852673
bw180904-44,bw,245.59095731701595
